Grid Size,128
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,117,46,42.968689,42.968506,0,-751.9530945,2298.827759,0
0,1,118,46,42.968689,42.96875,0,-751.9530945,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,46,42.968689,42.96875,0,-751.9530945,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,45,42.96875,42.96875,0,-794.921814,2341.796387,0
0,1,117,45,42.96875,42.968506,0,-794.921814,2298.827759,0
0,1,117,46,42.968689,42.968506,0,-751.9530945,2298.827759,0
0,1,117,47,42.96875,42.968506,0,-708.984375,2298.827759,0
0,1,118,47,42.96875,42.96875,0,-708.984375,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,47,42.96875,42.96875,0,-708.984375,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,46,42.968689,42.96875,0,-751.9530945,2341.796387,0
0,1,117,46,42.968689,42.968506,0,-751.9530945,2298.827759,0
0,1,117,47,42.96875,42.968506,0,-708.984375,2298.827759,0
0,1,117,48,42.968811,42.968506,0,-666.0155945,2298.827759,0
0,1,118,48,42.968811,42.96875,0,-666.0155945,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,48,42.968811,42.96875,0,-666.0155945,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,47,42.96875,42.96875,0,-708.984375,2341.796387,0
0,1,117,47,42.96875,42.968506,0,-708.984375,2298.827759,0
0,1,117,48,42.968811,42.968506,0,-666.0155945,2298.827759,0
0,1,117,49,42.96875,42.968506,0,-623.046814,2298.827759,0
0,1,118,49,42.96875,42.96875,0,-623.046814,2341.796387,0
0,1,119,49,42.96875,42.968506,0,-623.046814,2384.765015,0
1,1,0,0,0,0,0,0,0,0
0,0,118,49,42.96875,42.96875,0,-623.046814,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,48,42.968811,42.96875,0,-666.0155945,2341.796387,0
0,1,117,48,42.968811,42.968506,0,-666.0155945,2298.827759,0
0,1,117,49,42.96875,42.968506,0,-623.046814,2298.827759,0
0,1,117,50,42.96875,42.968506,0,-580.078064,2298.827759,0
0,1,118,50,42.96875,42.96875,0,-580.078064,2341.796387,0
0,1,119,50,42.96875,42.968506,0,-580.078064,2384.765015,0
0,1,119,49,42.96875,42.968506,0,-623.046814,2384.765015,0
0,0,118,50,42.96875,42.96875,0,-580.078064,2341.796387,0
0,1,119,49,42.96875,42.968506,0,-623.046814,2384.765015,0
0,1,118,49,42.96875,42.96875,0,-623.046814,2341.796387,0
0,1,117,49,42.96875,42.968506,0,-623.046814,2298.827759,0
0,1,117,50,42.96875,42.968506,0,-580.078064,2298.827759,0
0,1,117,51,42.968689,42.968506,0,-537.1093445,2298.827759,0
0,1,118,51,42.968689,42.96875,0,-537.1093445,2341.796387,0
0,1,119,51,42.968689,42.968506,0,-537.1093445,2384.765015,0
0,1,119,50,42.96875,42.968506,0,-580.078064,2384.765015,0
0,0,118,51,42.968689,42.96875,0,-537.1093445,2341.796387,0
0,1,119,50,42.96875,42.968506,0,-580.078064,2384.765015,0
0,1,118,50,42.96875,42.96875,0,-580.078064,2341.796387,0
0,1,117,50,42.96875,42.968506,0,-580.078064,2298.827759,0
0,1,117,51,42.968689,42.968506,0,-537.1093445,2298.827759,0
0,1,117,52,42.968781,42.968506,0,-494.1406095,2298.827759,0
0,1,118,52,42.968781,42.96875,0,-494.1406095,2341.796387,0
0,1,119,52,42.968781,42.968506,0,-494.1406095,2384.765015,0
0,1,119,51,42.968689,42.968506,0,-537.1093445,2384.765015,0
0,0,118,52,42.968781,42.96875,0,-494.1406095,2341.796387,0
0,1,119,51,42.968689,42.968506,0,-537.1093445,2384.765015,0
0,1,118,51,42.968689,42.96875,0,-537.1093445,2341.796387,0
0,1,117,51,42.968689,42.968506,0,-537.1093445,2298.827759,0
0,1,117,52,42.968781,42.968506,0,-494.1406095,2298.827759,0
0,1,117,53,42.96875,42.968506,0,-451.171844,2298.827759,0
0,1,118,53,42.96875,42.96875,0,-451.171844,2341.796387,0
0,1,119,53,42.96875,42.968506,0,-451.171844,2384.765015,0
0,1,119,52,42.968781,42.968506,0,-494.1406095,2384.765015,0
0,0,118,53,42.96875,42.96875,0,-451.171844,2341.796387,0
0,1,119,52,42.968781,42.968506,0,-494.1406095,2384.765015,0
0,1,118,52,42.968781,42.96875,0,-494.1406095,2341.796387,0
0,1,117,52,42.968781,42.968506,0,-494.1406095,2298.827759,0
0,1,117,53,42.96875,42.968506,0,-451.171844,2298.827759,0
0,1,117,54,42.96875,42.968506,0,-408.203094,2298.827759,0
0,1,118,54,42.96875,42.96875,0,-408.203094,2341.796387,0
0,1,119,54,42.96875,42.968506,0,-408.203094,2384.765015,0
0,1,119,53,42.96875,42.968506,0,-451.171844,2384.765015,0
0,0,118,54,42.96875,42.96875,0,-408.203094,2341.796387,0
0,1,119,53,42.96875,42.968506,0,-451.171844,2384.765015,0
0,1,118,53,42.96875,42.96875,0,-451.171844,2341.796387,0
0,1,117,53,42.96875,42.968506,0,-451.171844,2298.827759,0
0,1,117,54,42.96875,42.968506,0,-408.203094,2298.827759,0
1,1,0,0,0,0,0,0,0,0
0,1,118,55,42.968719,42.96875,0,-365.2343595,2341.796387,0
0,1,119,55,42.968719,42.968506,0,-365.2343595,2384.765015,0
0,1,119,54,42.96875,42.968506,0,-408.203094,2384.765015,0
0,0,118,55,42.968719,42.96875,0,-365.2343595,2341.796387,0
0,1,119,54,42.96875,42.968506,0,-408.203094,2384.765015,0
0,1,118,54,42.96875,42.96875,0,-408.203094,2341.796387,0
0,1,117,54,42.96875,42.968506,0,-408.203094,2298.827759,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,118,56,42.96875,42.96875,0,-322.265625,2341.796387,0
0,1,119,56,42.96875,42.968506,0,-322.265625,2384.765015,0
0,1,119,55,42.968719,42.968506,0,-365.2343595,2384.765015,0
0,0,118,56,42.96875,42.96875,0,-322.265625,2341.796387,0
0,1,119,55,42.968719,42.968506,0,-365.2343595,2384.765015,0
0,1,118,55,42.968719,42.96875,0,-365.2343595,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,118,57,42.96875,42.96875,0,-279.296875,2341.796387,0
0,1,119,57,42.96875,42.968506,0,-279.296875,2384.765015,0
0,1,119,56,42.96875,42.968506,0,-322.265625,2384.765015,0
0,0,118,57,42.96875,42.96875,0,-279.296875,2341.796387,0
0,1,119,56,42.96875,42.968506,0,-322.265625,2384.765015,0
0,1,118,56,42.96875,42.96875,0,-322.265625,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,118,58,42.968765,42.96875,0,-236.3281175,2341.796387,0
0,1,119,58,42.968765,42.968506,0,-236.3281175,2384.765015,0
0,1,119,57,42.96875,42.968506,0,-279.296875,2384.765015,0
0,0,118,58,42.968765,42.96875,0,-236.3281175,2341.796387,0
0,1,119,57,42.96875,42.968506,0,-279.296875,2384.765015,0
0,1,118,57,42.96875,42.96875,0,-279.296875,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,118,59,42.968735,42.96875,0,-193.3593675,2341.796387,0
0,1,119,59,42.968735,42.968506,0,-193.3593675,2384.765015,0
0,1,119,58,42.968765,42.968506,0,-236.3281175,2384.765015,0
0,0,118,59,42.968735,42.96875,0,-193.3593675,2341.796387,0
0,1,119,58,42.968765,42.968506,0,-236.3281175,2384.765015,0
0,1,118,58,42.968765,42.96875,0,-236.3281175,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,118,60,42.96875,42.96875,0,-150.390625,2341.796387,0
0,1,119,60,42.96875,42.968506,0,-150.390625,2384.765015,0
0,1,119,59,42.968735,42.968506,0,-193.3593675,2384.765015,0
0,0,118,60,42.96875,42.96875,0,-150.390625,2341.796387,0
0,1,119,59,42.968735,42.968506,0,-193.3593675,2384.765015,0
0,1,118,59,42.968735,42.96875,0,-193.3593675,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,118,61,42.96875,42.96875,0,-107.421875,2341.796387,0
0,1,119,61,42.96875,42.968506,0,-107.421875,2384.765015,0
0,1,119,60,42.96875,42.968506,0,-150.390625,2384.765015,0
0,0,118,61,42.96875,42.96875,0,-107.421875,2341.796387,0
0,1,119,60,42.96875,42.968506,0,-150.390625,2384.765015,0
0,1,118,60,42.96875,42.96875,0,-150.390625,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,118,62,42.96875,42.96875,0,-64.453125,2341.796387,0
0,1,119,62,42.96875,42.968506,0,-64.453125,2384.765015,0
0,1,119,61,42.96875,42.968506,0,-107.421875,2384.765015,0
0,0,118,62,42.96875,42.96875,0,-64.453125,2341.796387,0
0,1,119,61,42.96875,42.968506,0,-107.421875,2384.765015,0
0,1,118,61,42.96875,42.96875,0,-107.421875,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,118,63,42.96875,42.96875,0,-21.484375,2341.796387,0
0,1,119,63,42.96875,42.968506,0,-21.484375,2384.765015,0
0,1,119,62,42.96875,42.968506,0,-64.453125,2384.765015,0
0,0,118,63,42.96875,42.96875,0,-21.484375,2341.796387,0
0,1,119,62,42.96875,42.968506,0,-64.453125,2384.765015,0
0,1,118,62,42.96875,42.96875,0,-64.453125,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,117,64,42.96875,42.968506,0,21.484375,2298.827759,0
0,1,118,64,42.96875,42.96875,0,21.484375,2341.796387,0
0,1,119,64,42.96875,42.968506,0,21.484375,2384.765015,0
0,1,119,63,42.96875,42.968506,0,-21.484375,2384.765015,0
0,0,118,64,42.96875,42.96875,0,21.484375,2341.796387,0
0,1,119,63,42.96875,42.968506,0,-21.484375,2384.765015,0
0,1,118,63,42.96875,42.96875,0,-21.484375,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,117,64,42.96875,42.968506,0,21.484375,2298.827759,0
0,1,117,65,42.96875,42.968506,0,64.453125,2298.827759,0
0,1,118,65,42.96875,42.96875,0,64.453125,2341.796387,0
0,1,119,65,42.96875,42.968506,0,64.453125,2384.765015,0
0,1,119,64,42.96875,42.968506,0,21.484375,2384.765015,0
0,0,118,65,42.96875,42.96875,0,64.453125,2341.796387,0
0,1,119,64,42.96875,42.968506,0,21.484375,2384.765015,0
0,1,118,64,42.96875,42.96875,0,21.484375,2341.796387,0
0,1,117,64,42.96875,42.968506,0,21.484375,2298.827759,0
0,1,117,65,42.96875,42.968506,0,64.453125,2298.827759,0
0,1,117,66,42.96875,42.968506,0,107.421875,2298.827759,0
0,1,118,66,42.96875,42.96875,0,107.421875,2341.796387,0
0,1,119,66,42.96875,42.968506,0,107.421875,2384.765015,0
0,1,119,65,42.96875,42.968506,0,64.453125,2384.765015,0
0,0,118,66,42.96875,42.96875,0,107.421875,2341.796387,0
0,1,119,65,42.96875,42.968506,0,64.453125,2384.765015,0
0,1,118,65,42.96875,42.96875,0,64.453125,2341.796387,0
0,1,117,65,42.96875,42.968506,0,64.453125,2298.827759,0
0,1,117,66,42.96875,42.968506,0,107.421875,2298.827759,0
0,1,117,67,42.96875,42.968506,0,150.390625,2298.827759,0
0,1,118,67,42.96875,42.96875,0,150.390625,2341.796387,0
0,1,119,67,42.96875,42.968506,0,150.390625,2384.765015,0
0,1,119,66,42.96875,42.968506,0,107.421875,2384.765015,0
0,0,118,67,42.96875,42.96875,0,150.390625,2341.796387,0
0,1,119,66,42.96875,42.968506,0,107.421875,2384.765015,0
0,1,118,66,42.96875,42.96875,0,107.421875,2341.796387,0
0,1,117,66,42.96875,42.968506,0,107.421875,2298.827759,0
0,1,117,67,42.96875,42.968506,0,150.390625,2298.827759,0
0,1,117,68,42.968735,42.968506,0,193.3593675,2298.827759,0
0,1,118,68,42.968735,42.96875,0,193.3593675,2341.796387,0
0,1,119,68,42.968735,42.968506,0,193.3593675,2384.765015,0
0,1,119,67,42.96875,42.968506,0,150.390625,2384.765015,0
0,0,118,68,42.968735,42.96875,0,193.3593675,2341.796387,0
0,1,119,67,42.96875,42.968506,0,150.390625,2384.765015,0
0,1,118,67,42.96875,42.96875,0,150.390625,2341.796387,0
0,1,117,67,42.96875,42.968506,0,150.390625,2298.827759,0
0,1,117,68,42.968735,42.968506,0,193.3593675,2298.827759,0
0,1,117,69,42.968765,42.968506,0,236.3281175,2298.827759,0
0,1,118,69,42.968765,42.96875,0,236.3281175,2341.796387,0
0,1,119,69,42.968765,42.968506,0,236.3281175,2384.765015,0
0,1,119,68,42.968735,42.968506,0,193.3593675,2384.765015,0
0,0,118,69,42.968765,42.96875,0,236.3281175,2341.796387,0
0,1,119,68,42.968735,42.968506,0,193.3593675,2384.765015,0
0,1,118,68,42.968735,42.96875,0,193.3593675,2341.796387,0
0,1,117,68,42.968735,42.968506,0,193.3593675,2298.827759,0
0,1,117,69,42.968765,42.968506,0,236.3281175,2298.827759,0
0,1,117,70,42.96875,42.968506,0,279.296875,2298.827759,0
0,1,118,70,42.96875,42.96875,0,279.296875,2341.796387,0
0,1,119,70,42.96875,42.968506,0,279.296875,2384.765015,0
0,1,119,69,42.968765,42.968506,0,236.3281175,2384.765015,0
0,0,118,70,42.96875,42.96875,0,279.296875,2341.796387,0
0,1,119,69,42.968765,42.968506,0,236.3281175,2384.765015,0
0,1,118,69,42.968765,42.96875,0,236.3281175,2341.796387,0
0,1,117,69,42.968765,42.968506,0,236.3281175,2298.827759,0
0,1,117,70,42.96875,42.968506,0,279.296875,2298.827759,0
0,1,117,71,42.96875,42.968506,0,322.265625,2298.827759,0
0,1,118,71,42.96875,42.96875,0,322.265625,2341.796387,0
0,1,119,71,42.96875,42.968506,0,322.265625,2384.765015,0
0,1,119,70,42.96875,42.968506,0,279.296875,2384.765015,0
0,0,118,71,42.96875,42.96875,0,322.265625,2341.796387,0
0,1,119,70,42.96875,42.968506,0,279.296875,2384.765015,0
0,1,118,70,42.96875,42.96875,0,279.296875,2341.796387,0
0,1,117,70,42.96875,42.968506,0,279.296875,2298.827759,0
0,1,117,71,42.96875,42.968506,0,322.265625,2298.827759,0
0,1,117,72,42.968719,42.968506,0,365.2343595,2298.827759,0
0,1,118,72,42.968719,42.96875,0,365.2343595,2341.796387,0
0,1,119,72,42.968719,42.968506,0,365.2343595,2384.765015,0
0,1,119,71,42.96875,42.968506,0,322.265625,2384.765015,0
0,0,118,72,42.968719,42.96875,0,365.2343595,2341.796387,0
0,1,119,71,42.96875,42.968506,0,322.265625,2384.765015,0
0,1,118,71,42.96875,42.96875,0,322.265625,2341.796387,0
0,1,117,71,42.96875,42.968506,0,322.265625,2298.827759,0
0,1,117,72,42.968719,42.968506,0,365.2343595,2298.827759,0
0,1,117,73,42.96875,42.968506,0,408.203094,2298.827759,0
0,1,118,73,42.96875,42.96875,0,408.203094,2341.796387,0
0,1,119,73,42.96875,42.968506,0,408.203094,2384.765015,0
0,1,119,72,42.968719,42.968506,0,365.2343595,2384.765015,0
0,0,118,73,42.96875,42.96875,0,408.203094,2341.796387,0
0,1,119,72,42.968719,42.968506,0,365.2343595,2384.765015,0
0,1,118,72,42.968719,42.96875,0,365.2343595,2341.796387,0
0,1,117,72,42.968719,42.968506,0,365.2343595,2298.827759,0
0,1,117,73,42.96875,42.968506,0,408.203094,2298.827759,0
0,1,117,74,42.96875,42.968506,0,451.171844,2298.827759,0
0,1,118,74,42.96875,42.96875,0,451.171844,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,119,73,42.96875,42.968506,0,408.203094,2384.765015,0
0,0,118,74,42.96875,42.96875,0,451.171844,2341.796387,0
0,1,119,73,42.96875,42.968506,0,408.203094,2384.765015,0
0,1,118,73,42.96875,42.96875,0,408.203094,2341.796387,0
0,1,117,73,42.96875,42.968506,0,408.203094,2298.827759,0
0,1,117,74,42.96875,42.968506,0,451.171844,2298.827759,0
0,1,117,75,42.968781,42.968506,0,494.1406095,2298.827759,0
0,1,118,75,42.968781,42.96875,0,494.1406095,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,75,42.968781,42.96875,0,494.1406095,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,74,42.96875,42.96875,0,451.171844,2341.796387,0
0,1,117,74,42.96875,42.968506,0,451.171844,2298.827759,0
0,1,117,75,42.968781,42.968506,0,494.1406095,2298.827759,0
0,1,117,76,42.968689,42.968506,0,537.1093445,2298.827759,0
0,1,118,76,42.968689,42.96875,0,537.1093445,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,76,42.968689,42.96875,0,537.1093445,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,75,42.968781,42.96875,0,494.1406095,2341.796387,0
0,1,117,75,42.968781,42.968506,0,494.1406095,2298.827759,0
0,1,117,76,42.968689,42.968506,0,537.1093445,2298.827759,0
0,1,117,77,42.96875,42.968506,0,580.078064,2298.827759,0
0,1,118,77,42.96875,42.96875,0,580.078064,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,77,42.96875,42.96875,0,580.078064,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,76,42.968689,42.96875,0,537.1093445,2341.796387,0
0,1,117,76,42.968689,42.968506,0,537.1093445,2298.827759,0
0,1,117,77,42.96875,42.968506,0,580.078064,2298.827759,0
0,1,117,78,42.96875,42.968506,0,623.046814,2298.827759,0
0,1,118,78,42.96875,42.96875,0,623.046814,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,78,42.96875,42.96875,0,623.046814,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,77,42.96875,42.96875,0,580.078064,2341.796387,0
0,1,117,77,42.96875,42.968506,0,580.078064,2298.827759,0
0,1,117,78,42.96875,42.968506,0,623.046814,2298.827759,0
0,1,117,79,42.968811,42.968506,0,666.0155945,2298.827759,0
0,1,118,79,42.968811,42.96875,0,666.0155945,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,79,42.968811,42.96875,0,666.0155945,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,78,42.96875,42.96875,0,623.046814,2341.796387,0
0,1,117,78,42.96875,42.968506,0,623.046814,2298.827759,0
0,1,117,79,42.968811,42.968506,0,666.0155945,2298.827759,0
0,1,117,80,42.96875,42.968506,0,708.984375,2298.827759,0
0,1,118,80,42.96875,42.96875,0,708.984375,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,80,42.96875,42.96875,0,708.984375,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,79,42.968811,42.96875,0,666.0155945,2341.796387,0
0,1,117,79,42.968811,42.968506,0,666.0155945,2298.827759,0
0,1,117,80,42.96875,42.968506,0,708.984375,2298.827759,0
0,1,117,81,42.968689,42.968506,0,751.9530945,2298.827759,0
0,1,118,81,42.968689,42.96875,0,751.9530945,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,81,42.968689,42.96875,0,751.9530945,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,80,42.96875,42.96875,0,708.984375,2341.796387,0
0,1,117,80,42.96875,42.968506,0,708.984375,2298.827759,0
0,1,117,81,42.968689,42.968506,0,751.9530945,2298.827759,0
0,1,117,82,42.96875,42.968506,0,794.921814,2298.827759,0
0,1,118,82,42.96875,42.96875,0,794.921814,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,82,42.96875,42.96875,0,794.921814,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,81,42.968689,42.96875,0,751.9530945,2341.796387,0
0,1,117,81,42.968689,42.968506,0,751.9530945,2298.827759,0
0,1,117,82,42.96875,42.968506,0,794.921814,2298.827759,0
0,1,117,83,42.96875,42.968506,0,837.890564,2298.827759,0
0,1,118,83,42.96875,42.96875,0,837.890564,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,83,42.96875,42.96875,0,837.890564,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,82,42.96875,42.96875,0,794.921814,2341.796387,0
0,1,117,82,42.96875,42.968506,0,794.921814,2298.827759,0
0,1,117,83,42.96875,42.968506,0,837.890564,2298.827759,0
0,1,117,84,42.96875,42.968506,0,880.859314,2298.827759,0
0,1,118,84,42.96875,42.96875,0,880.859314,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,84,42.96875,42.96875,0,880.859314,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,83,42.96875,42.96875,0,837.890564,2341.796387,0
0,1,117,83,42.96875,42.968506,0,837.890564,2298.827759,0
0,1,117,84,42.96875,42.968506,0,880.859314,2298.827759,0
0,1,117,85,42.96875,42.968506,0,923.828064,2298.827759,0
0,1,118,85,42.96875,42.96875,0,923.828064,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,85,42.96875,42.96875,0,923.828064,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,84,42.96875,42.96875,0,880.859314,2341.796387,0
0,1,117,84,42.96875,42.968506,0,880.859314,2298.827759,0
0,1,117,85,42.96875,42.968506,0,923.828064,2298.827759,0
0,1,117,86,42.968811,42.968506,0,966.7968445,2298.827759,0
0,1,118,86,42.968811,42.96875,0,966.7968445,2341.796387,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,118,86,42.968811,42.96875,0,966.7968445,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,85,42.96875,42.96875,0,923.828064,2341.796387,0
0,1,117,85,42.96875,42.968506,0,923.828064,2298.827759,0
0,1,117,86,42.968811,42.968506,0,966.7968445,2298.827759,0
0,1,117,87,42.96875,42.968506,0,1009.765625,2298.827759,0
0,1,118,87,42.96875,42.96875,0,1009.765625,2341.796387,0
0,1,119,87,42.96875,42.968506,0,1009.765625,2384.765015,0
1,1,0,0,0,0,0,0,0,0
0,0,118,87,42.96875,42.96875,0,1009.765625,2341.796387,0
1,1,0,0,0,0,0,0,0,0
0,1,118,86,42.968811,42.96875,0,966.7968445,2341.796387,0
0,1,117,86,42.968811,42.968506,0,966.7968445,2298.827759,0
0,1,117,87,42.96875,42.968506,0,1009.765625,2298.827759,0
0,1,117,88,42.96875,42.968506,0,1052.734375,2298.827759,0
0,1,118,88,42.96875,42.96875,0,1052.734375,2341.796387,0
0,1,119,88,42.96875,42.968506,0,1052.734375,2384.765015,0
0,1,119,87,42.96875,42.968506,0,1009.765625,2384.765015,0
0,0,118,88,42.96875,42.96875,0,1052.734375,2341.796387,0
0,1,119,87,42.96875,42.968506,0,1009.765625,2384.765015,0
0,1,118,87,42.96875,42.96875,0,1009.765625,2341.796387,0
0,1,117,87,42.96875,42.968506,0,1009.765625,2298.827759,0
0,1,117,88,42.96875,42.968506,0,1052.734375,2298.827759,0
0,1,117,89,42.96875,42.968506,0,1095.703125,2298.827759,0
0,1,118,89,42.96875,42.96875,0,1095.703125,2341.796387,0
0,1,119,89,42.96875,42.968506,0,1095.703125,2384.765015,0
0,1,119,88,42.96875,42.968506,0,1052.734375,2384.765015,0
0,0,118,89,42.96875,42.96875,0,1095.703125,2341.796387,0
0,1,119,88,42.96875,42.968506,0,1052.734375,2384.765015,0
0,1,118,88,42.96875,42.96875,0,1052.734375,2341.796387,0
0,1,117,88,42.96875,42.968506,0,1052.734375,2298.827759,0
0,1,117,89,42.96875,42.968506,0,1095.703125,2298.827759,0
0,1,117,90,42.96875,42.968506,0,1138.671875,2298.827759,0
0,1,118,90,42.96875,42.96875,0,1138.671875,2341.796387,0
0,1,119,90,42.96875,42.968506,0,1138.671875,2384.765015,0
0,1,119,89,42.96875,42.968506,0,1095.703125,2384.765015,0
0,0,118,90,42.96875,42.96875,0,1138.671875,2341.796387,0
0,1,119,89,42.96875,42.968506,0,1095.703125,2384.765015,0
0,1,118,89,42.96875,42.96875,0,1095.703125,2341.796387,0
0,1,117,89,42.96875,42.968506,0,1095.703125,2298.827759,0
0,1,117,90,42.96875,42.968506,0,1138.671875,2298.827759,0
0,1,117,91,42.968628,42.968506,0,1181.640564,2298.827759,0
0,1,118,91,42.968628,42.96875,0,1181.640564,2341.796387,0
0,1,119,91,42.968628,42.968506,0,1181.640564,2384.765015,0
0,1,119,90,42.96875,42.968506,0,1138.671875,2384.765015,0
0,0,118,91,42.968628,42.96875,0,1181.640564,2341.796387,0
0,1,119,90,42.96875,42.968506,0,1138.671875,2384.765015,0
0,1,118,90,42.96875,42.96875,0,1138.671875,2341.796387,0
0,1,117,90,42.96875,42.968506,0,1138.671875,2298.827759,0
0,1,117,91,42.968628,42.968506,0,1181.640564,2298.827759,0
0,1,117,92,42.96875,42.968506,0,1224.609253,2298.827759,0
0,1,118,92,42.96875,42.96875,0,1224.609253,2341.796387,0
0,1,119,92,42.96875,42.968506,0,1224.609253,2384.765015,0
0,1,119,91,42.968628,42.968506,0,1181.640564,2384.765015,0
0,0,118,92,42.96875,42.96875,0,1224.609253,2341.796387,0
0,1,119,91,42.968628,42.968506,0,1181.640564,2384.765015,0
0,1,118,91,42.968628,42.96875,0,1181.640564,2341.796387,0
0,1,117,91,42.968628,42.968506,0,1181.640564,2298.827759,0
0,1,117,92,42.96875,42.968506,0,1224.609253,2298.827759,0
0,1,117,93,42.968872,42.968506,0,1267.578064,2298.827759,0
0,1,118,93,42.968872,42.96875,0,1267.578064,2341.796387,0
0,1,119,93,42.968872,42.968506,0,1267.578064,2384.765015,0
0,1,119,92,42.96875,42.968506,0,1224.609253,2384.765015,0
0,0,118,93,42.968872,42.96875,0,1267.578064,2341.796387,0
0,1,119,92,42.96875,42.968506,0,1224.609253,2384.765015,0
0,1,118,92,42.96875,42.96875,0,1224.609253,2341.796387,0
0,1,117,92,42.96875,42.968506,0,1224.609253,2298.827759,0
0,1,117,93,42.968872,42.968506,0,1267.578064,2298.827759,0
0,1,117,94,42.96875,42.968506,0,1310.546875,2298.827759,0
0,1,118,94,42.96875,42.96875,0,1310.546875,2341.796387,0
0,1,119,94,42.96875,42.968506,0,1310.546875,2384.765015,0
0,1,119,93,42.968872,42.968506,0,1267.578064,2384.765015,0
0,0,118,94,42.96875,42.96875,0,1310.546875,2341.796387,0
0,1,119,93,42.968872,42.968506,0,1267.578064,2384.765015,0
0,1,118,93,42.968872,42.96875,0,1267.578064,2341.796387,0
0,1,117,93,42.968872,42.968506,0,1267.578064,2298.827759,0
0,1,117,94,42.96875,42.968506,0,1310.546875,2298.827759,0
0,1,117,95,42.96875,42.968506,0,1353.515625,2298.827759,0
0,1,118,95,42.96875,42.96875,0,1353.515625,2341.796387,0
